epoch,accuracy,loss,val_accuracy,val_loss
0,0.6825010180473328,0.61761474609375,0.801340639591217,0.4090765714645386
1,0.8225740790367126,0.4147247076034546,0.8056063652038574,0.41775766015052795
2,0.8144538998603821,0.3929271996021271,0.7629494071006775,0.47471484541893005
3,0.8388144373893738,0.3712795674800873,0.7976843118667603,0.4109482169151306
4,0.8729192018508911,0.29992514848709106,0.856185257434845,0.3159940540790558
5,0.885099470615387,0.28293541073799133,0.8689823150634766,0.29697176814079285
6,0.8899715542793274,0.2800181806087494,0.849481999874115,0.3318524658679962
7,0.8940316438674927,0.2608151435852051,0.8781231045722961,0.28750383853912354
8,0.9013398289680481,0.242323100566864,0.8616697192192078,0.3155286908149719
9,0.8984977602958679,0.23584489524364471,0.8903107643127441,0.28373801708221436
10,0.9127081036567688,0.21397198736667633,0.8890920281410217,0.2720276415348053
11,0.9212342500686646,0.20363706350326538,0.9159049391746521,0.23097503185272217
12,0.9196102023124695,0.18932422995567322,0.8110908269882202,0.5174238085746765
13,0.9139261245727539,0.20252428948879242,0.8982327580451965,0.270884245634079
14,0.9354445934295654,0.18107759952545166,0.9079829454421997,0.27298101782798767
15,0.9313845038414001,0.16204597055912018,0.8360755443572998,0.35286685824394226
16,0.9289484620094299,0.19522343575954437,0.9244363307952881,0.24052724242210388
