epoch,accuracy,loss,val_accuracy,val_loss
0,0.7295980453491211,0.9211398959159851,0.8818154335021973,0.3472629189491272
1,0.8599269390106201,0.47438517212867737,0.9302467107772827,0.2153255045413971
2,0.8891595602035522,0.33906710147857666,0.9518733024597168,0.15400554239749908
3,0.9208282828330994,0.24649380147457123,0.9588790535926819,0.13148602843284607
4,0.9439707398414612,0.20010434091091156,0.9591836929321289,0.12332888692617416
5,0.9330085515975952,0.20677727460861206,0.964666485786438,0.11476659029722214
6,0.9427527189254761,0.15779347717761993,0.962838888168335,0.1149427741765976
7,0.9500609040260315,0.14762353897094727,0.9677124619483948,0.1022220179438591
8,0.9634591937065125,0.12858644127845764,0.9637526869773865,0.1079908236861229
9,0.9622411727905273,0.12131814658641815,0.966189444065094,0.1000390499830246
10,0.9610231518745422,0.10020532459020615,0.9671032428741455,0.09596221148967743
11,0.971985399723053,0.08760810643434525,0.9689308404922485,0.09080883115530014
12,0.9646772146224976,0.0980035811662674,0.9701492786407471,0.08742115646600723
13,0.9732034206390381,0.07665391266345978,0.9701492786407471,0.0845244899392128
14,0.9658952355384827,0.09213805943727493,0.9734998345375061,0.08369143307209015
15,0.9707673788070679,0.08399767428636551,0.9753274321556091,0.08130323141813278
16,0.9683312773704529,0.08816535770893097,0.9750228524208069,0.0789824053645134
17,0.9768574833869934,0.08417288213968277,0.9707584381103516,0.08347322791814804
18,0.9768574833869934,0.07462664693593979,0.9722814559936523,0.08213450014591217
19,0.9768574833869934,0.0770929753780365,0.9734998345375061,0.08214002102613449
20,0.9817296266555786,0.06468818336725235,0.9750228524208069,0.07837364077568054
21,0.9768574833869934,0.07472595572471619,0.9765458703041077,0.07803400605916977
22,0.9744214415550232,0.05785732343792915,0.9750228524208069,0.07970798760652542
23,0.9780755043029785,0.07229845970869064,0.9780688285827637,0.07946175336837769
24,0.9853836894035339,0.055741291493177414,0.9765458703041077,0.07740684598684311
25,0.9756394624710083,0.06678446382284164,0.9744136333465576,0.08239937573671341
26,0.9829476475715637,0.04922114685177803,0.9738044738769531,0.08072411268949509
27,0.9829476475715637,0.06425491720438004,0.9744136333465576,0.08493933081626892
28,0.9841656684875488,0.05154333636164665,0.9783734679222107,0.07552514225244522
29,0.9768574833869934,0.05867714434862137,0.9786780476570129,0.07474056631326675
30,0.9817296266555786,0.058828629553318024,0.9771550297737122,0.07564008235931396
31,0.9878197312355042,0.04559559002518654,0.9777642488479614,0.07593248784542084
32,0.9792935252189636,0.06977365911006927,0.9780688285827637,0.07567896693944931
33,0.9878197312355042,0.04352525994181633,0.9780688285827637,0.07764051109552383
34,0.9829476475715637,0.058513093739748,0.9719768762588501,0.08049977570772171
