epoch,accuracy,loss,val_accuracy,val_loss
0,0.6658545136451721,0.6496281027793884,0.7790414094924927,0.4340169429779053
1,0.7845457792282104,0.47893235087394714,0.8391551375389099,0.3756278157234192
2,0.8256178498268127,0.4124745726585388,0.8326563835144043,0.3594017028808594
3,0.8346676230430603,0.3797850012779236,0.8562144637107849,0.3195079267024994
4,0.8552036285400391,0.3446866273880005,0.8757107853889465,0.27659156918525696
5,0.8628610968589783,0.32166773080825806,0.8700243830680847,0.30952590703964233
6,0.870170533657074,0.294961154460907,0.8854590058326721,0.2782895565032959
7,0.8858336210250854,0.26322779059410095,0.8992688655853271,0.2668103873729706
8,0.8809606432914734,0.2719462513923645,0.8878960013389587,0.25525733828544617
9,0.8969718217849731,0.24644795060157776,0.9041429758071899,0.2640516757965088
10,0.9056735038757324,0.22700268030166626,0.9155158400535583,0.21889568865299225
11,0.9189001321792603,0.2175002098083496,0.8968318700790405,0.2608746290206909
12,0.9227288365364075,0.19298648834228516,0.9147034883499146,0.2658262252807617
13,0.9122868180274963,0.20690922439098358,0.9114540815353394,0.24181388318538666
14,0.9269056916236877,0.19767332077026367,0.9212023019790649,0.19230851531028748
15,0.9359554648399353,0.15571819245815277,0.9423233270645142,0.2022508829832077
16,0.9321267008781433,0.17805419862270355,0.9268887042999268,0.20586852729320526
17,0.9422206878662109,0.15039266645908356,0.9325751662254333,0.23648963868618011
18,0.9450052380561829,0.1433124840259552,0.9382615685462952,0.2050299495458603
19,0.9578837156295776,0.10695575922727585,0.943135678768158,0.18830639123916626
20,0.9470936059951782,0.1426667869091034,0.9325751662254333,0.21371445059776306
21,0.9463974833488464,0.1619781106710434,0.9333875179290771,0.21590526401996613
22,0.9575356841087341,0.11499719321727753,0.9415109753608704,0.19144098460674286
23,0.9634528160095215,0.10584603995084763,0.952071487903595,0.1687602400779724
24,0.9544030427932739,0.11190395802259445,0.9277010560035706,0.36734408140182495
25,0.9568395614624023,0.12412017583847046,0.939073920249939,0.259855717420578
26,0.9613644480705261,0.1238611489534378,0.7229894399642944,0.5013657808303833
27,0.939436137676239,0.1568693369626999,0.9406986236572266,0.2066558450460434
28,0.9564914703369141,0.11066266894340515,0.9447603821754456,0.19552429020404816
