epoch,accuracy,loss,val_accuracy,val_loss
0,0.6248477697372437,0.7283926606178284,0.6877855658531189,0.580683708190918
1,0.7405602931976318,0.5412248373031616,0.7797746062278748,0.49170708656311035
2,0.7904993891716003,0.49686452746391296,0.8294243216514587,0.38877078890800476
3,0.8014616370201111,0.4538566768169403,0.8181541562080383,0.4500299394130707
4,0.8026796579360962,0.4255569279193878,0.844045102596283,0.4325697720050812
5,0.828258216381073,0.3675847053527832,0.8662808537483215,0.3637811243534088
6,0.841656506061554,0.39304909110069275,0.8394761085510254,0.3922879099845886
7,0.841656506061554,0.37620076537132263,0.794090747833252,0.44076859951019287
8,0.8099878430366516,0.3847261369228363,0.8598842620849609,0.3156319856643677
9,0.8501827120780945,0.33946114778518677,0.8699360489845276,0.30613812804222107
10,0.8647990226745605,0.32049769163131714,0.8638440370559692,0.3140552043914795
11,0.8684530854225159,0.31397542357444763,0.8595796823501587,0.31467780470848083
12,0.8660170435905457,0.29130154848098755,0.8665854334831238,0.34655627608299255
13,0.8635810017585754,0.2917284071445465,0.8799878358840942,0.301067054271698
14,0.8611449599266052,0.3209143877029419,0.8614072203636169,0.30997925996780396
15,0.872107207775116,0.2798282504081726,0.8205909132957458,0.4748319983482361
16,0.7527405619621277,0.49905067682266235,0.8528784513473511,0.3754613995552063
17,0.8745432496070862,0.31939083337783813,0.8422175049781799,0.3546138405799866
18,0.8672350645065308,0.281879723072052,0.8717636466026306,0.3624553382396698
