epoch,accuracy,loss,val_accuracy,val_loss
0,0.6520681381225586,1.463475227355957,0.749255359172821,0.7179099321365356
1,0.7688564658164978,0.8304761648178101,0.8700243830680847,0.35481148958206177
2,0.8394160866737366,0.46342259645462036,0.9101001620292664,0.2527540922164917
3,0.8759124279022217,0.3507618308067322,0.9198483824729919,0.23587889969348907
4,0.8613138794898987,0.37231627106666565,0.940427839756012,0.1852918118238449
5,0.9221411347389221,0.21504242718219757,0.941781759262085,0.17237816751003265
6,0.9221411347389221,0.23189961910247803,0.9450311660766602,0.159324049949646
7,0.9391727447509766,0.20823702216148376,0.9463850259780884,0.15345005691051483
8,0.9294403791427612,0.19309572875499725,0.9555916786193848,0.13184629380702972
9,0.9610705375671387,0.13485315442085266,0.9550501108169556,0.1292870193719864
10,0.9635036587715149,0.1200428232550621,0.9420525431632996,0.15570369362831116
11,0.9318735003471375,0.15917328000068665,0.9593825936317444,0.11870092898607254
12,0.970802903175354,0.09989635646343231,0.9620904326438904,0.11481990665197372
13,0.9683698415756226,0.12065835297107697,0.9669645428657532,0.10846666991710663
14,0.9635036587715149,0.11294426023960114,0.9612780809402466,0.11216499656438828
15,0.970802903175354,0.1107490137219429,0.9653398394584656,0.10742688924074173
16,0.970802903175354,0.08655694127082825,0.9672353267669678,0.10106704384088516
17,0.9635036587715149,0.11398255825042725,0.9653398394584656,0.10525874048471451
18,0.9732360243797302,0.07913795858621597,0.965069055557251,0.10388635098934174
19,0.970802903175354,0.08818823844194412,0.9672353267669678,0.09577151387929916
20,0.9513381719589233,0.10725532472133636,0.9685892462730408,0.09277337789535522
21,0.9732360243797302,0.08990772813558578,0.9661521911621094,0.10056973993778229
22,0.9732360243797302,0.08946467190980911,0.971297025680542,0.08994384855031967
23,0.970802903175354,0.0897032767534256,0.9645274877548218,0.09868466109037399
24,0.970802903175354,0.0870669037103653,0.9683184623718262,0.08944787085056305
25,0.9805352687835693,0.06372150033712387,0.9704846739768982,0.08751466870307922
26,0.9829683899879456,0.06864689290523529,0.96913081407547,0.08749976009130478
27,0.9683698415756226,0.07893823832273483,0.9702138900756836,0.0874655470252037
28,0.9829683899879456,0.06208926439285278,0.9710262417793274,0.08535314351320267
29,0.9829683899879456,0.054879285395145416,0.9715678095817566,0.08322648704051971
30,0.9829683899879456,0.05879150703549385,0.9742756485939026,0.08145596086978912
31,0.9878345727920532,0.04948541894555092,0.9696723818778992,0.08377094566822052
32,0.9878345727920532,0.04606589302420616,0.9721093773841858,0.08123181015253067
33,0.985401451587677,0.057720161974430084,0.9715678095817566,0.08190086483955383
34,0.9829683899879456,0.05599062889814377,0.9702138900756836,0.08536958694458008
35,0.9878345727920532,0.04821130260825157,0.9702138900756836,0.08539028465747833
36,0.9878345727920532,0.04912876337766647,0.9688600301742554,0.08739428967237473
37,0.9829683899879456,0.05099775642156601,0.9786081910133362,0.07876168191432953
38,0.9902676343917847,0.05585535988211632,0.9685892462730408,0.08484920859336853
39,0.985401451587677,0.043981872498989105,0.9723801612854004,0.08139398694038391
40,0.985401451587677,0.049054380506277084,0.974004864692688,0.07899261265993118
41,0.9829683899879456,0.049048785120248795,0.9783374071121216,0.07950833439826965
42,0.9805352687835693,0.057793714106082916,0.971297025680542,0.08143769204616547
