epoch,accuracy,loss,val_accuracy,val_loss
0,0.8054202198982239,0.5933194160461426,0.9536585211753845,0.15107426047325134
1,0.9387941360473633,0.18542131781578064,0.9609755873680115,0.10540194064378738
2,0.9595006108283997,0.14436125755310059,0.9695122241973877,0.08990717679262161
3,0.9622411727905273,0.12313003838062286,0.9780488014221191,0.06701571494340897
4,0.9625456929206848,0.11752679198980331,0.9792683124542236,0.06210324540734291
5,0.9741169214248657,0.08739017695188522,0.9768292903900146,0.06209319829940796
6,0.971985399723053,0.08520887792110443,0.9829268455505371,0.05434587597846985
7,0.9710718393325806,0.08605949580669403,0.9731707572937012,0.06638139486312866
8,0.9716808795928955,0.09619268774986267,0.9829268455505371,0.060328491032123566
9,0.9744214415550232,0.08130698651075363,0.9756097793579102,0.07062961161136627
10,0.9747259616851807,0.07123957574367523,0.9804878234863281,0.05534345284104347
11,0.9750304222106934,0.08948955684900284,0.9817073345184326,0.05552271381020546
