epoch,accuracy,loss,val_accuracy,val_loss
0,0.6826298832893372,0.6229133009910583,0.8067548871040344,0.42176899313926697
1,0.7849025726318359,0.45754995942115784,0.8363509774208069,0.3627294600009918
2,0.8206169009208679,0.41669440269470215,0.8561977744102478,0.349356085062027
3,0.8441558480262756,0.3661569654941559,0.8523676991462708,0.3379451334476471
4,0.8425324559211731,0.35020166635513306,0.8673398494720459,0.3082519471645355
5,0.8538960814476013,0.31049779057502747,0.8290389776229858,0.3987184166908264
6,0.8782467246055603,0.3154718279838562,0.863161563873291,0.3125189244747162
7,0.8733766078948975,0.2906720042228699,0.8603760600090027,0.30793866515159607
8,0.888798713684082,0.25971612334251404,0.8704735636711121,0.30167150497436523
9,0.8490259647369385,0.30867382884025574,0.8833565711975098,0.2888701856136322
10,0.8863636255264282,0.2541590929031372,0.8871866464614868,0.27020183205604553
11,0.8831169009208679,0.2772614657878876,0.8708217144012451,0.30387505888938904
12,0.8879870176315308,0.2509932219982147,0.8837047219276428,0.26204290986061096
13,0.8952922224998474,0.24514158070087433,0.8850975036621094,0.27526116371154785
14,0.9050324559211731,0.21777190268039703,0.902158796787262,0.2574998736381531
15,0.9115259647369385,0.2102050483226776,0.902506947517395,0.2593708634376526
16,0.913149356842041,0.21542422473430634,0.9167827367782593,0.24170468747615814
17,0.9196428656578064,0.20187781751155853,0.9167827367782593,0.23655365407466888
18,0.9212662577629089,0.17923468351364136,0.9045960903167725,0.25475743412971497
19,0.9342532753944397,0.15815654397010803,0.902506947517395,0.27530086040496826
20,0.9301947951316833,0.1639411598443985,0.8927576541900635,0.31562286615371704
21,0.9172077775001526,0.18515443801879883,0.9146935939788818,0.24844175577163696
22,0.9423701167106628,0.147085040807724,0.9254874587059021,0.2444416731595993
