epoch,accuracy,loss,val_accuracy,val_loss
0,0.827852189540863,0.5248530507087708,0.9414991140365601,0.18609221279621124
1,0.9362565875053406,0.20082779228687286,0.9677026271820068,0.12742480635643005
2,0.9451888203620911,0.16090989112854004,0.972577691078186,0.10373235493898392
3,0.9634591937065125,0.10791897773742676,0.9762340188026428,0.09036533534526825
4,0.9634591937065125,0.11392007768154144,0.9737964868545532,0.09011612832546234
5,0.9675192832946777,0.11821933835744858,0.9762340188026428,0.08141619712114334
6,0.9727973937988281,0.08487871289253235,0.9786715507507324,0.07620832324028015
7,0.9772635102272034,0.07776807248592377,0.9737964868545532,0.07836697995662689
8,0.9752334356307983,0.08451668918132782,0.979280948638916,0.07371559739112854
9,0.9723913669586182,0.09091977030038834,0.979280948638916,0.07358257472515106
10,0.9727973937988281,0.08498334139585495,0.9762340188026428,0.07856754958629608
11,0.9727973937988281,0.0788562074303627,0.9786715507507324,0.07378009706735611
12,0.9776695370674133,0.07596933841705322,0.9780621528625488,0.07565760612487793
13,0.9780755043029785,0.07183008641004562,0.9817184805870056,0.06988348066806793
14,0.9752334356307983,0.08512649685144424,0.9774527549743652,0.07386917620897293
15,0.9817296266555786,0.05795316398143768,0.9817184805870056,0.06966990977525711
16,0.9776695370674133,0.0705169290304184,0.982937216758728,0.06983725726604462
17,0.9788875579833984,0.0700409859418869,0.9823278784751892,0.07833889871835709
18,0.9776695370674133,0.07227478176355362,0.9823278784751892,0.07067811489105225
19,0.9784815311431885,0.07749509811401367,0.9841560125350952,0.07206598669290543
20,0.9817296266555786,0.057253021746873856,0.981109082698822,0.06634526699781418
21,0.9805115461349487,0.05853833258152008,0.9823278784751892,0.08362428843975067
22,0.9760454893112183,0.07491600513458252,0.982937216758728,0.06475590914487839
23,0.9825416207313538,0.05935998633503914,0.9798902869224548,0.07153630256652832
24,0.9792935252189636,0.06998298317193985,0.9804996848106384,0.07488065212965012
25,0.9780755043029785,0.06851981580257416,0.981109082698822,0.08073502779006958
26,0.9780755043029785,0.07095439732074738,0.9835466146469116,0.07538369297981262
27,0.9841656684875488,0.04588243365287781,0.9823278784751892,0.07417710870504379
