epoch,accuracy,loss,val_accuracy,val_loss
0,0.9324747920036316,0.17394891381263733,0.9772542715072632,0.07434739917516708
1,0.9738948941230774,0.07710396498441696,0.9805036783218384,0.06087218225002289
2,0.9812043309211731,0.05948752909898758,0.9845653772354126,0.05372871831059456
3,0.9822485446929932,0.051493220031261444,0.9853777289390564,0.04758364334702492
4,0.983988881111145,0.04591468349099159,0.9853777289390564,0.045084673911333084
5,0.9846850037574768,0.046270858496427536,0.9861900806427002,0.04571325704455376
6,0.9878175854682922,0.03745967149734497,0.987002432346344,0.04300226643681526
7,0.9874695539474487,0.03926738724112511,0.9853777289390564,0.047152817249298096
8,0.9878175854682922,0.03672625869512558,0.982940673828125,0.04947228729724884
9,0.9895579814910889,0.03257865831255913,0.9821283221244812,0.04911288619041443
10,0.9895579814910889,0.030484121292829514,0.9886271357536316,0.038565684109926224
11,0.9909502267837524,0.029175415635108948,0.9894394874572754,0.03971922770142555
12,0.9888617992401123,0.029919179156422615,0.9878147840499878,0.04141266271471977
13,0.9902541041374207,0.026280071586370468,0.9837530255317688,0.045842137187719345
14,0.9902541041374207,0.027081305161118507,0.9878147840499878,0.039632633328437805
15,0.9912983179092407,0.02611827664077282,0.9886271357536316,0.03787831589579582
16,0.9888617992401123,0.0319492369890213,0.9894394874572754,0.039593655616045
17,0.9888617992401123,0.02695750631392002,0.9821283221244812,0.04802669584751129
18,0.9892098903656006,0.026429103687405586,0.9894394874572754,0.03966405242681503
19,0.9888617992401123,0.03236333653330803,0.9886271357536316,0.038538362830877304
20,0.9881656765937805,0.02923426777124405,0.987002432346344,0.037892796099185944
