epoch,accuracy,loss,val_accuracy,val_loss
0,0.8474025726318359,0.35897085070610046,0.9651810526847839,0.11403312534093857
1,0.9569805264472961,0.12064891308546066,0.9784122705459595,0.0844845175743103
2,0.9748376607894897,0.08888668566942215,0.9857242107391357,0.06115427613258362
3,0.9813311696052551,0.06542747467756271,0.9850278496742249,0.05437145382165909
4,0.9772727489471436,0.06114285811781883,0.9850278496742249,0.04850040003657341
5,0.9837662577629089,0.05367457494139671,0.9864206314086914,0.04557769000530243
6,0.9813311696052551,0.04822666570544243,0.9853760600090027,0.045072734355926514
7,0.9870129823684692,0.04715889319777489,0.9871169924736023,0.04231210798025131
8,0.9853895902633667,0.04168470576405525,0.9860724210739136,0.04327264428138733
9,0.989448070526123,0.03685430809855461,0.9832869172096252,0.045798175036907196
10,0.9886363744735718,0.036420486867427826,0.9853760600090027,0.04028569906949997
11,0.9886363744735718,0.03131652623414993,0.9857242107391357,0.04075362905859947
12,0.9886363744735718,0.03461888059973717,0.9850278496742249,0.04055200144648552
13,0.9902597665786743,0.030109653249382973,0.9850278496742249,0.04178263247013092
14,0.9845778942108154,0.04285205528140068,0.9850278496742249,0.04005512595176697
15,0.9926947951316833,0.023161085322499275,0.9867687821388245,0.03929898515343666
16,0.9845778942108154,0.03903575986623764,0.9871169924736023,0.0370304174721241
17,0.9878246784210205,0.028961116448044777,0.9857242107391357,0.04180344194173813
18,0.989448070526123,0.030786702409386635,0.9878133535385132,0.03589201346039772
19,0.9910714030265808,0.02581200748682022,0.9867687821388245,0.03741316497325897
20,0.9910714030265808,0.029490092769265175,0.9860724210739136,0.03824208676815033
21,0.9935064911842346,0.025649886578321457,0.9853760600090027,0.04540327191352844
22,0.9926947951316833,0.024737799540162086,0.984679639339447,0.04257701709866524
23,0.9943181872367859,0.020007602870464325,0.9853760600090027,0.04364617541432381
