epoch,accuracy,loss,val_accuracy,val_loss
0,0.5888077616691589,0.8898785710334778,0.6761440634727478,0.6265785098075867
1,0.6812652349472046,0.5989409685134888,0.7633360624313354,0.5263921618461609
2,0.7299270033836365,0.5176616907119751,0.7782290577888489,0.43261459469795227
3,0.7347931861877441,0.566679060459137,0.7798537611961365,0.44765782356262207
4,0.7493917346000671,0.4884161353111267,0.8237205743789673,0.43846291303634644
5,0.812652051448822,0.42318227887153625,0.8099106550216675,0.4080953598022461
6,0.8102189898490906,0.4448707103729248,0.7747089266777039,0.44510897994041443
7,0.8296837210655212,0.39349353313446045,0.8402382731437683,0.3680952489376068
8,0.8175182342529297,0.4072876274585724,0.8063904643058777,0.39544233679771423
9,0.8491483926773071,0.35384872555732727,0.8123477101325989,0.4600650668144226
10,0.8734793066978455,0.3217320740222931,0.8478202223777771,0.3416464328765869
11,0.8613138794898987,0.31530943512916565,0.8497156500816345,0.3653039336204529
12,0.8832116723060608,0.30861690640449524,0.8480910062789917,0.38752877712249756
13,0.8661800622940063,0.3303549587726593,0.8524234890937805,0.36223024129867554
14,0.8832116723060608,0.26790767908096313,0.8667749762535095,0.3632713854312897
15,0.856447696685791,0.3294923007488251,0.8396967053413391,0.3926312029361725
