epoch,accuracy,loss,val_accuracy,val_loss
0,0.9037758708000183,0.24383936822414398,0.9798902869224548,0.06748184561729431
1,0.9687373042106628,0.0853816494345665,0.982937216758728,0.05301598459482193
2,0.9772635102272034,0.060861460864543915,0.9835466146469116,0.051674652844667435
3,0.9796995520591736,0.0572117418050766,0.9878122806549072,0.04663502424955368
4,0.9833536148071289,0.049752987921237946,0.9884216785430908,0.044529929757118225
5,0.984977662563324,0.04779008775949478,0.9853747487068176,0.049289803951978683
6,0.9833536148071289,0.04644172638654709,0.9847654104232788,0.050738610327243805
7,0.9902557730674744,0.03542530909180641,0.9865935444831848,0.04300464317202568
8,0.9861956834793091,0.0365472175180912,0.9884216785430908,0.04118723422288895
9,0.9861956834793091,0.03641509637236595,0.9884216785430908,0.038896773010492325
10,0.9910678267478943,0.02734244614839554,0.9878122806549072,0.04279887676239014
11,0.9886317253112793,0.03084736131131649,0.9902498722076416,0.04022335261106491
12,0.9890377521514893,0.027790071442723274,0.9890310764312744,0.040738657116889954
13,0.9898498058319092,0.03157110512256622,0.989640474319458,0.043027278035879135
14,0.9894437789916992,0.03316149488091469,0.9890310764312744,0.040264252573251724
