epoch,accuracy,loss,val_accuracy,val_loss
0,0.6975287199020386,0.597346842288971,0.8537774085998535,0.363446444272995
1,0.8158718943595886,0.42234504222869873,0.8513403534889221,0.34150490164756775
2,0.8297946453094482,0.3714202046394348,0.8732737898826599,0.3145115375518799
3,0.8569439649581909,0.33977922797203064,0.8619008660316467,0.3497079014778137
4,0.8736512064933777,0.3014712631702423,0.8878960013389587,0.28535059094429016
5,0.8774799704551697,0.2777167558670044,0.8976441621780396,0.25615057349205017
6,0.8851374983787537,0.272243857383728,0.8960195183753967,0.24231001734733582
7,0.9021928310394287,0.23389901220798492,0.9082047343254089,0.21911941468715668
8,0.9053254723548889,0.2255566269159317,0.9203899502754211,0.22075030207633972
9,0.9028889536857605,0.2450406700372696,0.9138911366462708,0.2391880303621292
10,0.918552041053772,0.20960377156734467,0.9138911366462708,0.219064399600029
11,0.9282979369163513,0.18040350079536438,0.922014594078064,0.22751697897911072
12,0.938391923904419,0.16180548071861267,0.7928513288497925,0.4327361285686493
13,0.9314305782318115,0.1726190596818924,0.9374492168426514,0.19770288467407227
14,0.9457013607025146,0.1366741955280304,0.9244516491889954,0.28327006101608276
15,0.9460494518280029,0.1465143859386444,0.8927701115608215,0.42967134714126587
16,0.9387400150299072,0.1622803956270218,0.9455727338790894,0.18922081589698792
17,0.9557953476905823,0.1269589364528656,0.9447603821754456,0.18494650721549988
18,0.9634528160095215,0.09957180172204971,0.9358245134353638,0.2423899918794632
19,0.9624086618423462,0.08666735142469406,0.9439480304718018,0.2583732306957245
20,0.9624086618423462,0.10655049234628677,0.948009729385376,0.21702013909816742
21,0.9683257937431335,0.0962689071893692,0.9439480304718018,0.2211524099111557
22,0.9599721431732178,0.11260410398244858,0.9528838396072388,0.21377317607402802
