epoch,accuracy,loss,val_accuracy,val_loss
0,0.7356882095336914,0.5416909456253052,0.8365853428840637,0.4456785321235657
1,0.8319122791290283,0.3911804258823395,0.7743902206420898,0.5695734620094299
2,0.8450061082839966,0.357778936624527,0.8817073106765747,0.32170864939689636
3,0.8608404397964478,0.3175761103630066,0.8963414430618286,0.3167119026184082
4,0.8775883316993713,0.30349624156951904,0.8560975790023804,0.3603041470050812
5,0.89372718334198,0.2617133557796478,0.9097561240196228,0.2805423140525818
6,0.9025578498840332,0.25746333599090576,0.9121951460838318,0.2728312611579895
7,0.9101704955101013,0.22818061709403992,0.8878048658370972,0.35100746154785156
8,0.9250913262367249,0.18547368049621582,0.8890243768692017,0.3939627707004547
9,0.919914722442627,0.2055293470621109,0.8914633989334106,0.38972216844558716
10,0.9232643246650696,0.19294032454490662,0.9317073225975037,0.2229696363210678
11,0.9445797801017761,0.14680707454681396,0.9060975313186646,0.5156316161155701
12,0.9473203420639038,0.13750553131103516,0.9329268336296082,0.27398189902305603
13,0.9403166770935059,0.15896020829677582,0.8621951341629028,1.076378345489502
14,0.9284409284591675,0.18973666429519653,0.9280487895011902,0.2480849325656891
15,0.9534104466438293,0.13449113070964813,0.9390243887901306,0.23593011498451233
