epoch,accuracy,loss,val_accuracy,val_loss
0,0.8806333541870117,0.302194207906723,0.9723801612854004,0.09124661982059479
1,0.9658952355384827,0.10426176339387894,0.9670999050140381,0.08641142398118973
2,0.9792935252189636,0.07149171084165573,0.9768480658531189,0.07073663920164108
3,0.9768574833869934,0.06839139014482498,0.9683184623718262,0.07687771320343018
4,0.9817296266555786,0.05287358537316322,0.982940673828125,0.058493390679359436
5,0.9884287714958191,0.04282135143876076,0.9845653772354126,0.05125424265861511
6,0.9853836894035339,0.041387975215911865,0.9845653772354126,0.04792041331529617
7,0.9902557730674744,0.03571147844195366,0.9849715828895569,0.046010345220565796
8,0.9890377521514893,0.031984489411115646,0.9849715828895569,0.04576463997364044
9,0.9853836894035339,0.03750662878155708,0.9849715828895569,0.045352060347795486
10,0.9853836894035339,0.03841836750507355,0.9857839345932007,0.043989792466163635
11,0.9914737939834595,0.029337221756577492,0.9865962862968445,0.04215836524963379
12,0.986601710319519,0.04049554839730263,0.9857839345932007,0.049394331872463226
13,0.9859926700592041,0.03334170952439308,0.9865962862968445,0.04103902727365494
14,0.9920828342437744,0.023885682225227356,0.987002432346344,0.04770999401807785
15,0.9896467924118042,0.028424367308616638,0.9861900806427002,0.04547194018959999
16,0.9896467924118042,0.030067062005400658,0.9874086380004883,0.04032004997134209
17,0.9902557730674744,0.0291603896766901,0.9874086380004883,0.039561595767736435
18,0.9926918148994446,0.01941652037203312,0.9849715828895569,0.05304418131709099
19,0.9908648133277893,0.02361404150724411,0.9825345277786255,0.052863843739032745
20,0.9878197312355042,0.027369318529963493,0.9874086380004883,0.04301433637738228
21,0.9914737939834595,0.023550689220428467,0.9849715828895569,0.05290035158395767
22,0.9933008551597595,0.021649256348609924,0.9857839345932007,0.04978323355317116
