epoch,accuracy,loss,val_accuracy,val_loss
0,0.6887941360473633,0.6117283701896667,0.8451219797134399,0.428454726934433
1,0.8163824677467346,0.41659581661224365,0.8536585569381714,0.39069607853889465
2,0.850487232208252,0.3414081037044525,0.8829268217086792,0.30494174361228943
3,0.8705846667289734,0.29908815026283264,0.8817073106765747,0.36102956533432007
4,0.8672350645065308,0.30692794919013977,0.8890243768692017,0.3070908486843109
5,0.893118143081665,0.26064833998680115,0.8987804651260376,0.339265376329422
6,0.9034713506698608,0.2411613017320633,0.9060975313186646,0.2517884373664856
7,0.9010353088378906,0.24402466416358948,0.9231707453727722,0.22686558961868286
8,0.9162606596946716,0.20364703238010406,0.9378048777580261,0.2155769020318985
9,0.9253958463668823,0.20138604938983917,0.9036585092544556,0.31422802805900574
10,0.9293544292449951,0.18388201296329498,0.9109756350517273,0.31000661849975586
11,0.9360535740852356,0.1697167456150055,0.9207317233085632,0.2895631790161133
12,0.941534698009491,0.15422950685024261,0.9207317233085632,0.24904151260852814
13,0.9524969458580017,0.12574368715286255,0.9463414549827576,0.1986873298883438
14,0.949756383895874,0.13147759437561035,0.9353658556938171,0.20845729112625122
15,0.9595006108283997,0.11409428715705872,0.9292683005332947,0.2739454507827759
16,0.9521924257278442,0.1334322988986969,0.9378048777580261,0.1838996857404709
17,0.9521924257278442,0.1297193169593811,0.9073171019554138,0.32829031348228455
18,0.9494518637657166,0.12769906222820282,0.9365853667259216,0.20335479080677032
19,0.9643726944923401,0.10737157613039017,0.9341463446617126,0.21714317798614502
20,0.9558465480804443,0.12027905881404877,0.9012194871902466,0.2743911147117615
21,0.9576735496520996,0.11238241195678711,0.9463414549827576,0.206869438290596
