epoch,accuracy,loss,val_accuracy,val_loss
0,0.6958993077278137,0.614837110042572,0.7678244709968567,0.48279455304145813
1,0.8185139894485474,0.4292633533477783,0.8348568081855774,0.3563927710056305
2,0.8274462223052979,0.39285701513290405,0.8427788019180298,0.3639567792415619
3,0.8599269390106201,0.33189693093299866,0.8567946553230286,0.3241334557533264
4,0.8761672973632812,0.3113079369068146,0.8549664616584778,0.33849915862083435
5,0.8802273869514465,0.29352831840515137,0.8927482962608337,0.251979798078537
6,0.8948436975479126,0.24533146619796753,0.8379037380218506,0.3992815911769867
7,0.887129545211792,0.2768017053604126,0.8799512386322021,0.2956874966621399
8,0.8993098139762878,0.2627820074558258,0.8537477254867554,0.37255313992500305
9,0.8940316438674927,0.26127737760543823,0.8781231045722961,0.3010241985321045
10,0.8968737125396729,0.25215041637420654,0.8775137066841125,0.2716735303401947
