epoch,accuracy,loss,val_accuracy,val_loss
0,0.8408229351043701,0.4764528274536133,0.9536585211753845,0.16624344885349274
1,0.9447752833366394,0.16778138279914856,0.9609755873680115,0.12660956382751465
2,0.9621006846427917,0.12624788284301758,0.9609755873680115,0.09770575910806656
3,0.9667027592658997,0.10693269968032837,0.9634146094322205,0.08590080589056015
4,0.968056321144104,0.09952070564031601,0.9658536314964294,0.08085516840219498
5,0.9667027592658997,0.10930527746677399,0.9682926535606384,0.08107361942529678
6,0.9694098830223083,0.09711894392967224,0.9804878234863281,0.0643945261836052
7,0.9737411737442017,0.09338050335645676,0.9756097793579102,0.059316810220479965
8,0.9715754985809326,0.09673458337783813,0.9658536314964294,0.08101914823055267
9,0.9740118980407715,0.08967673778533936,0.9731707572937012,0.06289128214120865
10,0.9745533466339111,0.08060767501592636,0.9804878234863281,0.04914465174078941
11,0.9764482975006104,0.07319529354572296,0.9756097793579102,0.06004094332456589
12,0.9753654599189758,0.0802718847990036,0.9829268455505371,0.05606231093406677
13,0.9778018593788147,0.07901129871606827,0.9804878234863281,0.0528360940515995
14,0.9815917611122131,0.06528159976005554,0.9804878234863281,0.052547045052051544
15,0.9783432483673096,0.06798676401376724,0.9707317352294922,0.07012233883142471
